source,target,weight
RIC,DAY,1.0
RIC,EWN,1.0
RIC,FWA,2.0
RIC,GNV,1.0
RIC,OAJ,2.0
RIC,SRQ,1797.0
RIC,TRI,4.0
RIC,XNA,2.0
RIC,COU,1.0
RIC,FLO,1.0
RIC,LYH,13.0
RIC,SBY,3.0
RIC,SHD,1.0
ROC,SWF,2.0
ROC,MLI,1.0
ROC,DAY,1.0
ROC,EVV,1.0
ROC,FWA,1.0
ROC,RST,1.0
ROC,ERI,6.0
ROC,TOL,1.0
CID,MLI,119.0
CID,ATW,1.0
CID,DAY,1.0
CID,GRB,2.0
CID,LNK,1.0
CID,PIA,3.0
CID,RST,6.0
CID,SGF,1.0
CID,XNA,2.0
CID,CWA,2.0
CID,BRO,1.0
CID,COU,3.0
CID,COD,1.0
CID,SUX,5.0
CID,CMI,1.0
CID,LSE,2.0
CID,DBQ,9.0
CID,ALO,12.0
MLI,SBN,1.0
MLI,ATW,3.0
MLI,CRW,1.0
MLI,DAY,1.0
MLI,EAU,1.0
MLI,EVV,2.0
MLI,GRB,1.0
MLI,PIA,36.0
MLI,COU,1.0
MLI,CMI,2.0
MLI,LSE,3.0
MLI,SPI,4.0
MLI,DBQ,7.0
MLI,ALO,2.0
MLI,CMX,1.0
BZN,PSC,2.0
BZN,HLN,125.0
BZN,HDN,1.0
BZN,ASE,2.0
BZN,IDA,29.0
BZN,GFK,1.0
BZN,GTF,72.0
BZN,BTM,28.0
BZN,COD,14.0
BZN,DIK,1.0
BZN,ALW,1.0
BZN,PIH,3.0
BZN,SUN,14.0
BZN,TWF,2.0
BZN,WYS,11.0
BZN,CYS,1.0
PSC,PUW,4.0
PSC,YKM,39.0
PSC,BLI,1.0
PSC,HLN,1.0
PSC,IDA,3.0
PSC,GTF,1.0
PSC,ALW,56.0
PSC,LWS,2.0
PSC,PDT,1.0
PSC,OTH,1.0
PSC,EAT,10.0
PUW,YKM,2.0
PUW,ALW,1.0
PUW,EAT,2.0
YKM,PAE,2.0
YKM,ALW,2.0
YKM,EAT,16.0
GCK,PIA,1.0
GCK,RST,1.0
GCK,GRI,1.0
TXK,XNA,1.0
TXK,GGG,1.0
TXK,TYR,1.0
BLI,PAE,27.0
HLN,IDA,4.0
HLN,GTF,68.0
HLN,BTM,14.0
HLN,LWS,1.0
HLN,PIH,1.0
HLN,SUN,1.0
HLN,TWF,1.0
SBN,FNT,5.0
SBN,MBS,3.0
SBN,PLN,1.0
SBN,ATW,1.0
SBN,CHO,1.0
SBN,CRW,1.0
SBN,DAY,5.0
SBN,FWA,47.0
SBN,GRB,3.0
SBN,LAN,5.0
SBN,LNK,1.0
SBN,RST,1.0
SBN,SGF,1.0
SBN,SRQ,292.0
SBN,TRI,1.0
SBN,TOL,2.0
SBN,DEC,1.0
SBN,APN,1.0
SBN,MKG,1.0
CIU,MBS,1.0
CIU,PLN,32.0
CIU,ESC,2.0
CIU,IMT,3.0
CIU,GFK,1.0
CIU,APN,2.0
FNT,MBS,53.0
FNT,PLN,3.0
FNT,CHO,1.0
FNT,EVV,1.0
FNT,FWA,2.0
FNT,LAN,17.0
FNT,SRQ,375.0
FNT,ESC,2.0
FNT,TOL,1.0
FNT,APN,2.0
MBS,PLN,1.0
MBS,ATW,1.0
MBS,LAN,15.0
MBS,IMT,2.0
MBS,APN,3.0
MBS,CMX,1.0
PLN,GRB,4.0
PLN,LAN,1.0
PLN,DLH,1.0
PLN,ESC,3.0
PLN,APN,48.0
HDN,LAR,1.0
HDN,ASE,10.0
HDN,RKS,1.0
LAR,ASE,1.0
LAR,COD,2.0
LAR,GCC,1.0
LAR,CYS,2.0
AEX,XNA,1.0
AGS,DHN,1.0
AGS,FLO,2.0
AGS,AUG,1.0
ASE,SBA,1.0
ASE,COD,1.0
ASE,SUN,1.0
ATW,CRW,1.0
ATW,DAY,1.0
ATW,EAU,1.0
ATW,FWA,1.0
ATW,GRB,227.0
ATW,RST,3.0
ATW,CWA,38.0
ATW,DLH,1.0
ATW,ESC,1.0
ATW,IMT,3.0
ATW,RHI,3.0
CHO,CRW,3.0
CHO,EVV,2.0
CHO,LWB,1.0
CHO,TRI,6.0
CHO,XNA,2.0
CHO,HTS,1.0
CHO,LYH,25.0
CHO,SBY,2.0
CHO,SHD,5.0
CRW,DAY,4.0
CRW,EVV,2.0
CRW,LWB,6.0
CRW,TRI,2.0
CRW,HTS,16.0
CRW,CKB,7.0
CRW,LYH,1.0
DAY,EVV,2.0
DAY,FWA,17.0
DAY,GRB,3.0
DAY,LNK,1.0
DAY,PIA,3.0
DAY,RST,4.0
DAY,CWA,9.0
DAY,ERI,1.0
DAY,CMI,1.0
DAY,TOL,7.0
DHN,GNV,1.0
DHN,GTR,1.0
DHN,MGM,14.0
EAU,RST,1.0
EAU,CWA,1.0
EAU,DLH,1.0
EVV,FWA,3.0
EVV,PIA,3.0
EVV,PAH,2.0
EVV,OWB,2.0
EVV,MWA,1.0
EWN,OAJ,40.0
EWN,PGV,10.0
EWN,SBY,1.0
FWA,GRB,1.0
FWA,LAN,1.0
FWA,PIA,2.0
FWA,SRQ,328.0
FWA,ERI,1.0
FWA,CMI,1.0
FWA,PAH,1.0
FWA,TOL,2.0
GNV,MGM,1.0
GNV,MLB,3.0
GNV,SRQ,8.0
GRB,PIA,2.0
GRB,RST,2.0
GRB,SGF,1.0
GRB,CWA,26.0
GRB,DLH,5.0
GRB,ESC,16.0
GRB,IMT,10.0
GRB,RHI,3.0
GRB,SUX,2.0
GRB,BJI,1.0
GRB,LSE,7.0
GRB,DBQ,1.0
GRB,CMX,3.0
GTR,MGM,2.0
IDA,SGF,3.0
IDA,SGU,1.0
IDA,BTM,2.0
IDA,COD,1.0
IDA,PIH,44.0
IDA,SUN,5.0
IDA,TWF,11.0
IDA,WYS,2.0
IDA,RKS,1.0
LAN,LNK,1.0
LAN,SRQ,1.0
LAN,CMI,1.0
LNK,LBF,2.0
LNK,EAR,3.0
MGM,MLB,1.0
MGM,XNA,1.0
MLB,SRQ,10.0
OAJ,PGV,5.0
PIA,RST,1.0
PIA,SGF,2.0
PIA,CMI,7.0
PIA,SPI,9.0
PIA,DEC,3.0
PIB,SGU,1.0
PIB,MEI,21.0
RST,SGF,2.0
RST,XNA,1.0
RST,CWA,2.0
RST,DLH,3.0
RST,ESC,1.0
RST,RHI,1.0
RST,BRD,1.0
RST,LSE,13.0
RST,DBQ,1.0
SGF,XNA,88.0
SGF,GTF,1.0
SGF,COU,19.0
SGF,SPI,2.0
SGF,JLN,21.0
SGF,UIN,1.0
SRQ,TTN,761.0
SRQ,XNA,1.0
SRQ,BLV,371.0
SRQ,RFD,329.0
SRQ,LCK,2312.0
TRI,HTS,1.0
TRI,LYH,2.0
XNA,BRO,1.0
XNA,COU,3.0
XNA,MEI,1.0
XNA,SPI,1.0
XNA,JLN,8.0
XNA,BPT,1.0
CWA,DLH,4.0
CWA,IMT,5.0
CWA,RHI,16.0
CWA,INL,1.0
CWA,LSE,5.0
CWA,ALO,1.0
CWA,CMX,1.0
DLH,GFK,5.0
DLH,BJI,6.0
DLH,BRD,4.0
DLH,HIB,15.0
DLH,INL,2.0
DLH,CMX,2.0
ESC,IMT,13.0
IMT,RHI,6.0
RHI,INL,1.0
RHI,LSE,1.0
PIR,ATY,10.0
GGG,TYR,12.0
SBP,GTF,1.0
SBP,SBA,90.0
SBP,BFL,20.0
SBP,STS,2.0
SBP,ACV,1.0
IPT,SBY,1.0
SGU,CDC,13.0
GFK,BJI,6.0
GFK,BRD,1.0
GFK,INL,1.0
GFK,DVL,10.0
GTF,BTM,6.0
GTF,COD,1.0
GTF,GCC,2.0
GTF,WYS,1.0
SBA,CMI,1.0
SBA,BFL,11.0
SBA,STS,3.0
BHB,RKD,1.0
COU,SPI,2.0
COU,MHK,1.0
BTM,LWS,1.0
COD,SUN,1.0
DIK,GCC,1.0
GCC,RKS,3.0
GCC,SHR,1.0
GGW,HVR,1.0
BJI,BRD,7.0
BJI,HIB,1.0
BJI,INL,2.0
JMS,DVL,21.0
JMS,TVF,1.0
LBF,EAR,1.0
BRD,INL,2.0
HIB,INL,1.0
PAE,EAT,1.0
CMI,SPI,1.0
CMI,DEC,1.0
LSE,DBQ,1.0
LSE,ALO,2.0
SPI,DEC,1.0
DBQ,ALO,1.0
PAH,CGI,45.0
ALW,EAT,1.0
PIH,SUN,1.0
PIH,TWF,5.0
SUN,TWF,69.0
SUN,WYS,1.0
TWF,WYS,1.0
LEB,RUT,1.0
STS,ACV,2.0
TEX,CEZ,7.0
RKS,VEL,2.0
HYS,SLN,36.0
